course,word,tfidf
信息论与编码理论.txt,CfmaxLXYEbX,0.0019913721526800864
信息论与编码理论.txt,CgC,0.0019913721526800864
信息论与编码理论.txt,CgI,0.0019913721526800864
信息论与编码理论.txt,Cgx,0.0019913721526800864
信息论与编码理论.txt,CiC,0.005974116458040258
信息论与编码理论.txt,CiCACo,0.0019913721526800864
信息论与编码理论.txt,Ciou,0.0019913721526800864
信息论与编码理论.txt,Cirar,0.0019913721526800864
信息论与编码理论.txt,Civv,0.0019913721526800864
信息论与编码理论.txt,Cix,0.005974116458040258
信息论与编码理论.txt,Cixx,0.003982744305360173
信息论与编码理论.txt,CkZpudiufu,0.0019913721526800864
信息论与编码理论.txt,Cloa,0.0019913721526800864
信息论与编码理论.txt,Clog,0.0019913721526800864
信息论与编码理论.txt,ClogH,0.0019913721526800864
信息论与编码理论.txt,ClogI,0.0019913721526800864
信息论与编码理论.txt,ClogII,0.0019913721526800864
信息论与编码理论.txt,CloggineHZjZ,0.0019913721526800864
信息论与编码理论.txt,ClogrH,0.0019913721526800864
信息论与编码理论.txt,ClvV,0.0019913721526800864
信息论与编码理论.txt,Clvbvzvmodg,0.0019913721526800864
信息论与编码理论.txt,CmCh,0.0019913721526800864
信息论与编码理论.txt,CmHp,0.0019913721526800864
信息论与编码理论.txt,Cma,0.0019913721526800864
信息论与编码理论.txt,CmaxHagaalog,0.0019913721526800864
信息论与编码理论.txt,CmaxlIXY,0.0019913721526800864
信息论与编码理论.txt,CmaxmaxIXY,0.0019913721526800864
信息论与编码理论.txt,CmmCcm,0.0019913721526800864
信息论与编码理论.txt,CmmmaxiC,0.0019913721526800864
信息论与编码理论.txt,Cmxlog,0.0019913721526800864
信息论与编码理论.txt,CnC,0.005974116458040258
信息论与编码理论.txt,CnCj,0.0019913721526800864
信息论与编码理论.txt,CnCo,0.0019913721526800864
信息论与编码理论.txt,Cni,0.003982744305360173
信息论与编码理论.txt,CnlogrHZ,0.0019913721526800864
信息论与编码理论.txt,CnnaCo,0.0019913721526800864
